"RecordNumber"	"SerialNumber"	"StationNames"	"Date"	"FishCode"	"Time"	"Net"	"Fish ID'd in Field?"	"IDBy"	"RawCatchCount"	"NumberOfGridsSorted"	"AdjustedLabCount"	"IDDate"	"Comments"
1551	"20mm-779"	"NB-1205"	6/10/2016 0:00:00	"WALSUR"	12/30/1899 11:32:00	"20mm"	1	"Field"	1	35.00	1.00	6/10/2016 0:00:00	
1551	"20mm-779"	"NB-1205"	6/10/2016 0:00:00	"YELGOB"	12/30/1899 11:32:00	"20mm"	0	"ZB"	9	35.00	9.00	7/25/2016 0:00:00	
1552	"20mm-780"	"NB-1195"	6/10/2016 0:00:00	"NORANC"	12/30/1899 12:04:00	"20mm"	0	"ZB"	113	35.00	113.00	7/25/2016 0:00:00	
1552	"20mm-780"	"NB-1195"	6/10/2016 0:00:00	"YELGOB"	12/30/1899 12:04:00	"20mm"	0	"ZB"	4	35.00	4.00	7/25/2016 0:00:00	
1555	"M-10132"	"NB-670"	6/22/2016 0:00:00	"PACHER"	12/30/1899 6:59:00	"Mysid"	1	"Field"	2	35.00	2.00	6/22/2016 0:00:00	
1562	"M-10139"	"NB-910"	6/23/2016 0:00:00	"YELGOB"	12/30/1899 14:33:00	"Mysid"	0	"aa"	1	35.00	1.00	1/19/2017 0:00:00	
1566	"M-10142"	"NB-180"	6/24/2016 0:00:00	"YELGOB"	12/30/1899 12:31:00	"Mysid"	0	"CVG"	9	35.00	9.00	1/9/2017 0:00:00	
1567	"M-10153"	"NB-670"	7/18/2016 0:00:00	"STRBAS"	12/30/1899 7:42:00	"Mysid"	1	"Field"	1	35.00	1.00	7/18/2016 0:00:00	
1569	"M-10156"	"NB-590"	7/18/2016 0:00:00	"SHIGOB"	12/30/1899 11:38:00	"Mysid"	0	"ZB"	1	35.00	1.00	11/28/2016 0:00:00	
1572	"M-10157"	"NB-361"	7/19/2016 0:00:00	"NO CATCH"	12/30/1899 10:10:00	"Mysid"	0		0	35.00	0.00		
1573	"M-10160"	"NB-210"	7/19/2016 0:00:00	"SHIGOB"	12/30/1899 15:15:00	"Mysid"	0	"ZB"	55	35.00	55.00	12/1/2016 0:00:00	
1577	"M-10165"	"NB-1120"	7/20/2016 0:00:00	"JACKSM"	12/30/1899 12:32:00	"Mysid"	0	"AA"	7	35.00	7.00	12/19/2016 0:00:00	
1577	"M-10165"	"NB-1120"	7/20/2016 0:00:00	"YELGOB"	12/30/1899 12:32:00	"Mysid"	0	"ZB"	19	35.00	19.00	11/18/2016 0:00:00	
1578	"M-10166"	"NB-730"	7/21/2016 0:00:00	"ARRGOB"	12/30/1899 7:49:00	"Mysid"	0	"ABA"	1	35.00	1.00	12/22/2016 0:00:00	
1578	"M-10166"	"NB-730"	7/21/2016 0:00:00	"PACHER"	12/30/1899 7:49:00	"Mysid"	0	"ABA"	1	35.00	1.00	12/22/2016 0:00:00	
1578	"M-10166"	"NB-730"	7/21/2016 0:00:00	"SHOGOB"	12/30/1899 7:49:00	"Mysid"	0	"ABA"	204	35.00	204.00	12/22/2016 0:00:00	
1578	"M-10166"	"NB-730"	7/21/2016 0:00:00	"YELGOB"	12/30/1899 7:49:00	"Mysid"	0	"ABA"	1	35.00	1.00	12/22/2016 0:00:00	
1583	"M-10147"	"SB-ALV3"	7/16/2016 0:00:00	"RAIKIL"	12/30/1899 12:08:00	"Mysid"	0	"aa"	2	35.00	2.00	1/19/2017 0:00:00	
1583	"M-10147"	"SB-ALV3"	7/16/2016 0:00:00	"YELGOB"	12/30/1899 12:08:00	"Mysid"	0	"aa"	3	35.00	3.00	1/19/2017 0:00:00	
1584	"M-10148"	"SB-COY2"	7/16/2016 0:00:00	"YELGOB"	12/30/1899 12:33:00	"Mysid"	0	"CVG"	3	35.00	3.00	1/11/2017 0:00:00	
1585	"M-10146"	"SB-A21.4"	7/16/2016 0:00:00	"MISSIL"	12/30/1899 12:54:00	"Mysid"	1	"Field"	1	35.00	1.00	7/16/2016 0:00:00	
1585	"M-10146"	"SB-A21.4"	7/16/2016 0:00:00	"SHOGOB"	12/30/1899 12:54:00	"Mysid"	0	"ZB"	8	35.00	8.00	12/28/2016 0:00:00	
1585	"M-10146"	"SB-A21.4"	7/16/2016 0:00:00	"THRSTI"	12/30/1899 12:54:00	"Mysid"	1	"Field"	2	35.00	2.00	7/16/2016 0:00:00	
1588	"M-10150"	"SB-COY1"	7/17/2016 0:00:00	"YELGOB"	12/30/1899 13:13:00	"Mysid"	0	"ZB"	1	35.00	1.00	11/28/2016 0:00:00	
1590	"M-10168"	"SB-LSB1"	8/6/2016 0:00:00	"UNID GOBY"	12/30/1899 12:25:00	"Mysid"	0	"AB"	5	35.00	5.00	10/6/2016 0:00:00	
1591	"M-10169"	"SB-COY2"	8/6/2016 0:00:00	"BAYPIP"	12/30/1899 14:05:00	"Mysid"	0	"AB"	1	35.00	1.00	10/6/2016 0:00:00	
1591	"M-10169"	"SB-COY2"	8/6/2016 0:00:00	"NORANC"	12/30/1899 14:05:00	"Mysid"	1	"Field"	1	35.00	1.00	8/6/2016 0:00:00	
1591	"M-10169"	"SB-COY2"	8/6/2016 0:00:00	"UNID GOBY"	12/30/1899 14:05:00	"Mysid"	0	"AB"	3	35.00	3.00	10/6/2016 0:00:00	
1592	"M-10170"	"SB-A21.1"	8/6/2016 0:00:00	"NORANC"	12/30/1899 14:26:00	"Mysid"	1	"Field"	1	35.00	1.00	8/6/2016 0:00:00	
1592	"M-10170"	"SB-A21.1"	8/6/2016 0:00:00	"YELGOB"	12/30/1899 14:26:00	"Mysid"	0	"ZB"	2	35.00	2.00	11/28/2016 0:00:00	
1593	"M-10171"	"SB-ALV1"	8/6/2016 0:00:00	"LONMUD"	12/30/1899 16:04:00	"Mysid"	0	"AB"	1	35.00	1.00	10/5/2016 0:00:00	
1593	"M-10171"	"SB-ALV1"	8/6/2016 0:00:00	"PACHER"	12/30/1899 16:04:00	"Mysid"	0	"AB"	1	35.00	1.00	10/5/2016 0:00:00	
1593	"M-10171"	"SB-ALV1"	8/6/2016 0:00:00	"YELGOB"	12/30/1899 16:04:00	"Mysid"	0	"AB"	30	35.00	30.00	10/5/2016 0:00:00	
1594	"M-10172"	"SB-UCOY 2"	8/7/2016 0:00:00	"ARRGOB"	12/30/1899 12:19:00	"Mysid"	0	"AB"	1	35.00	1.00	10/6/2016 0:00:00	
1596	"M-10175"	"SB-ART3"	8/7/2016 0:00:00	"MISSIL"	12/30/1899 13:00:00	"Mysid"	1	"Field"	32	35.00	32.00	8/7/2016 0:00:00	
1596	"M-10175"	"SB-ART3"	8/7/2016 0:00:00	"THRSTI"	12/30/1899 13:00:00	"Mysid"	0	"ZB"	12	35.00	12.00	11/23/2016 0:00:00	
1596	"M-10175"	"SB-ART3"	8/7/2016 0:00:00	"TOPSME"	12/30/1899 13:00:00	"Mysid"	0	"ZB"	5	35.00	5.00	11/23/2016 0:00:00	
1597	"M-10174"	"SB-A19.4"	8/7/2016 0:00:00	"NORANC"	12/30/1899 15:32:00	"Mysid"	1	"Field"	1	35.00	1.00	8/7/2016 0:00:00	
1597	"M-10174"	"SB-A19.4"	8/7/2016 0:00:00	"UNID GOBY"	12/30/1899 15:32:00	"Mysid"	0	"AB"	4	35.00	4.00	10/6/2016 0:00:00	
1598	"M-10176"	"NB-530"	8/9/2016 0:00:00	"NO CATCH"	12/30/1899 8:30:00	"Mysid"	0		0	35.00	0.00		
1599	"M-10177"	"NB-530"	8/9/2016 0:00:00	"NO CATCH"	12/30/1899 8:50:00	"Mysid"	0		0	35.00	0.00		
1600	"M-10178"	"NB-670"	8/9/2016 0:00:00	"SHIGOB"	12/30/1899 10:29:00	"Mysid"	0	"ZB"	1	35.00	1.00	11/28/2016 0:00:00	
1600	"M-10178"	"NB-670"	8/9/2016 0:00:00	"YELGOB"	12/30/1899 10:29:00	"Mysid"	0	"ZB"	1	35.00	1.00	11/28/2016 0:00:00	
1602	"M-10180"	"NB-273"	8/10/2016 0:00:00	"ARRGOB"	12/30/1899 7:36:00	"Mysid"	0	"AB"	2	35.00	2.00	10/6/2016 0:00:00	
1603	"M-10181"	"NB-271"	8/10/2016 0:00:00	"ARRGOB"	12/30/1899 7:46:00	"Mysid"	0	"AB"	5	35.00	5.00	10/31/2016 0:00:00	
1604	"M-10182"	"NB-170"	8/10/2016 0:00:00	"YELGOB"	12/30/1899 11:32:00	"Mysid"	0	"ZB"	1	35.00	1.00		
1605	"M-10183"	"NB-160"	8/10/2016 0:00:00	"YELGOB"	12/30/1899 11:48:00	"Mysid"	0	"ZB"	1	35.00	1.00		
1606	"M-10184"	"NB-1114"	8/11/2016 0:00:00	"NORANC"	12/30/1899 7:49:00	"Mysid"	0	"ZB"	2	35.00	2.00		
1606	"M-10184"	"NB-1114"	8/11/2016 0:00:00	"YELGOB"	12/30/1899 7:49:00	"Mysid"	0	"ZB"	4	35.00	4.00		
1608	"M-10186"	"NB-1185"	8/11/2016 0:00:00	"ARRGOB"	12/30/1899 13:10:00	"Mysid"	0	"AB"	1	35.00	1.00	10/5/2016 0:00:00	
1608	"M-10186"	"NB-1185"	8/11/2016 0:00:00	"PACHER"	12/30/1899 13:10:00	"Mysid"	0	"AB"	1	35.00	1.00	10/5/2016 0:00:00	
1609	"M-10187"	"NB-1185"	8/11/2016 0:00:00	"YELGOB"	12/30/1899 13:25:00	"Mysid"	0	"AB"	1	35.00	1.00	10/6/2016 0:00:00	
1611	"M-10189"	"NB-720"	8/12/2016 0:00:00	"YELGOB"	12/30/1899 7:41:00	"Mysid"	0	"AB"	32	35.00	32.00	1/4/2017 0:00:00	
1614	"M-10210"	"SB-LSB1"	9/3/2016 0:00:00	"CALTON"	12/30/1899 13:42:00	"Mysid"	1	"Field"	1	35.00	1.00	9/3/2016 0:00:00	
1614	"M-10210"	"SB-LSB1"	9/3/2016 0:00:00	"LONMUD"	12/30/1899 13:42:00	"Mysid"	0	"AB"	2	35.00	2.00	11/17/2016 0:00:00	
1614	"M-10210"	"SB-LSB1"	9/3/2016 0:00:00	"YELGOB"	12/30/1899 13:42:00	"Mysid"	0	"AB"	24	35.00	24.00	11/17/2016 0:00:00	
1617	"M-10213"	"SB-ALV3"	9/3/2016 0:00:00	"BATRAY"	12/30/1899 17:00:00	"Mysid"	1	"Field"	1	35.00	1.00	9/3/2016 0:00:00	
1617	"M-10213"	"SB-ALV3"	9/3/2016 0:00:00	"TOPSME"	12/30/1899 17:00:00	"Mysid"	1	"Field"	1	35.00	1.00	9/3/2016 0:00:00	
1618	"M-10214"	"SB-UCOY 1"	9/4/2016 0:00:00	"ARRGOB"	12/30/1899 15:20:00	"Mysid"	0	"AB"	1	35.00	1.00	11/18/2016 0:00:00	
1618	"M-10214"	"SB-UCOY 1"	9/4/2016 0:00:00	"MISSIL"	12/30/1899 15:20:00	"Mysid"	1	"Field"	1	35.00	1.00	9/4/2016 0:00:00	
1619	"M-10215"	"SB-A19.4"	9/4/2016 0:00:00	"LONMUD"	12/30/1899 15:40:00	"Mysid"	0	"AB"	1	35.00	1.00	11/18/2016 0:00:00	
1620	"M-10216"	"SB-COY1"	9/4/2016 0:00:00	"YELGOB"	12/30/1899 15:56:00	"Mysid"	0	"AB"	3	35.00	3.00	11/17/2016 0:00:00	
1621	"M-10217"	"SB-ART3"	9/4/2016 0:00:00	"RAIKIL"	12/30/1899 16:16:00	"Mysid"	1	"Field"	1	35.00	1.00	9/4/2016 0:00:00	
1622	"M-10218"	"NB-720"	9/7/2016 0:00:00	"YELGOB"	12/30/1899 7:20:00	"Mysid"	0	"AB"	1	35.00	1.00	11/17/2016 0:00:00	
1623	"M-10219"	"NB-710"	9/7/2016 0:00:00	"NORANC"	12/30/1899 7:35:00	"Mysid"	0	"AB"	1	35.00	1.00	11/17/2016 0:00:00	
1623	"M-10219"	"NB-710"	9/7/2016 0:00:00	"YELGOB"	12/30/1899 7:35:00	"Mysid"	0	"AB"	44	35.00	44.00	11/17/2016 0:00:00	
1625	"M-10221"	"NB-760"	9/7/2016 0:00:00	"NO CATCH"	12/30/1899 13:02:00	"Mysid"	0		0	35.00	0.00		
1636	"M-10232"	"NB-1183"	9/23/2016 0:00:00	"ARRGOB"	12/30/1899 11:13:00	"Mysid"	0	"ABA"	11	35.00	11.00	12/20/2016 0:00:00	
1636	"M-10232"	"NB-1183"	9/23/2016 0:00:00	"CHEGOB"	12/30/1899 11:13:00	"Mysid"	0	"ABA"	3	35.00	3.00	12/20/2016 0:00:00	
1636	"M-10232"	"NB-1183"	9/23/2016 0:00:00	"NORANC"	12/30/1899 11:13:00	"Mysid"	0	"ABA"	1	35.00	1.00	12/20/2016 0:00:00	
1636	"M-10232"	"NB-1183"	9/23/2016 0:00:00	"PACHER"	12/30/1899 11:13:00	"Mysid"	0	"ABA"	5	35.00	5.00	12/20/2016 0:00:00	
1636	"M-10232"	"NB-1183"	9/23/2016 0:00:00	"YELGOB"	12/30/1899 11:13:00	"Mysid"	0	"ABA"	2	35.00	2.00	12/20/2016 0:00:00	
1637	"M-10233"	"NB-1184"	9/23/2016 0:00:00	"ARRGOB"	12/30/1899 11:26:00	"Mysid"	0	"ABA"	2	35.00	2.00	12/22/2016 0:00:00	
1637	"M-10233"	"NB-1184"	9/23/2016 0:00:00	"CHEGOB"	12/30/1899 11:26:00	"Mysid"	0	"ABA"	1	35.00	1.00	12/22/2016 0:00:00	
1637	"M-10233"	"NB-1184"	9/23/2016 0:00:00	"PACHER"	12/30/1899 11:26:00	"Mysid"	0	"ABA"	3	35.00	3.00	12/22/2016 0:00:00	
1639	"M-10244"	"NB-580"	10/3/2016 0:00:00	"NO CATCH"	12/30/1899 8:40:00	"Mysid"	0		0	35.00	0.00		
1641	"M-10245"	"NB-650"	10/3/2016 0:00:00	"NO CATCH"	12/30/1899 11:25:00	"Mysid"	0		0	35.00	0.00		
1642	"M-10246"	"NB-1060"	10/5/2016 0:00:00	"YELGOB"	12/30/1899 9:51:00	"Mysid"	0	"AB"	2	35.00	2.00	11/17/2016 0:00:00	
1643	"M-10247"	"NB-1076"	10/5/2016 0:00:00	"NORANC"	12/30/1899 10:07:00	"Mysid"	0	"AB"	2	35.00	2.00	11/17/2016 0:00:00	
1643	"M-10247"	"NB-1076"	10/5/2016 0:00:00	"YELGOB"	12/30/1899 10:07:00	"Mysid"	0	"AB"	15	35.00	15.00	11/17/2016 0:00:00	
1644	"M-10248"	"NB-1107"	10/5/2016 0:00:00	"ARRGOB"	12/30/1899 10:36:00	"Mysid"	0	"AB"	1	35.00	1.00	11/17/2016 0:00:00	
1644	"M-10248"	"NB-1107"	10/5/2016 0:00:00	"NORANC"	12/30/1899 10:36:00	"Mysid"	0	"AB"	13	35.00	13.00	11/17/2016 0:00:00	
1645	"M-10249"	"NB-1091"	10/5/2016 0:00:00	"NORANC"	12/30/1899 10:53:00	"Mysid"	0	"AB"	7	35.00	7.00	11/17/2016 0:00:00	
1645	"M-10249"	"NB-1091"	10/5/2016 0:00:00	"YELGOB"	12/30/1899 10:53:00	"Mysid"	0	"AB"	3	35.00	3.00	11/17/2016 0:00:00	
1646	"M-10234"	"SB-LSB1"	10/1/2016 0:00:00	"NORANC"	12/30/1899 12:23:00	"Mysid"	0	"ZB"	46	35.00	46.00	10/26/2016 0:00:00	
1646	"M-10234"	"SB-LSB1"	10/1/2016 0:00:00	"SHOGOB"	12/30/1899 12:23:00	"Mysid"	0	"ZB"	1	35.00	1.00	10/26/2016 0:00:00	
1646	"M-10234"	"SB-LSB1"	10/1/2016 0:00:00	"YELGOB"	12/30/1899 12:23:00	"Mysid"	0	"ZB"	43	35.00	43.00	10/26/2016 0:00:00	
1647	"M-10235"	"SB-A21.4"	10/1/2016 0:00:00	"NORANC"	12/30/1899 15:03:00	"Mysid"	1	"Field"	1	35.00	1.00	10/1/2016 0:00:00	
1647	"M-10235"	"SB-A21.4"	10/1/2016 0:00:00	"YELGOB"	12/30/1899 15:03:00	"Mysid"	0	"ZB"	7	35.00	7.00	10/24/2016 0:00:00	
1648	"M-10236"	"SB-COY3"	10/1/2016 0:00:00	"PRISCU"	12/30/1899 15:22:00	"Mysid"	0	"ZB"	1	35.00	1.00	10/20/2016 0:00:00	
1648	"M-10236"	"SB-COY3"	10/1/2016 0:00:00	"TOPSME"	12/30/1899 15:22:00	"Mysid"	0	"ZB"	1	35.00	1.00	10/20/2016 0:00:00	
1648	"M-10236"	"SB-COY3"	10/1/2016 0:00:00	"YELGOB"	12/30/1899 15:22:00	"Mysid"	0	"ZB"	50	35.00	50.00	10/20/2016 0:00:00	
1649	"M-10237"	"SB-ALV3"	10/1/2016 0:00:00	"SHIGOB"	12/30/1899 15:50:00	"Mysid"	0	"ZB"	1	35.00	1.00	10/24/2016 0:00:00	
1649	"M-10237"	"SB-ALV3"	10/1/2016 0:00:00	"YELGOB"	12/30/1899 15:50:00	"Mysid"	0	"ZB"	17	35.00	17.00	10/24/2016 0:00:00	
1650	"M-10238"	"SB-A19.1"	10/2/2016 0:00:00	"ARRGOB"	12/30/1899 14:32:00	"Mysid"	1	"Field"	1	35.00	1.00	10/2/2016 0:00:00	
1650	"M-10238"	"SB-A19.1"	10/2/2016 0:00:00	"CHEGOB"	12/30/1899 14:32:00	"Mysid"	1	"Field"	1	35.00	1.00	10/2/2016 0:00:00	
1650	"M-10238"	"SB-A19.1"	10/2/2016 0:00:00	"YELGOB"	12/30/1899 14:32:00	"Mysid"	0	"ZB"	4	35.00	4.00	10/24/2016 0:00:00	
1651	"M-10240"	"SB-UCOY 2"	10/2/2016 0:00:00	"YELGOB"	12/30/1899 14:53:00	"Mysid"	0	"ZB"	8	35.00	8.00	10/24/2016 0:00:00	
1653	"M-10242"	"SB-ART3"	10/2/2016 0:00:00	"BAYPIP"	12/30/1899 15:31:00	"Mysid"	1	"Field"	1	35.00	1.00	10/2/2016 0:00:00	
1653	"M-10242"	"SB-ART3"	10/2/2016 0:00:00	"YELGOB"	12/30/1899 15:31:00	"Mysid"	0	"ZB"	13	35.00	13.00	10/24/2016 0:00:00	
1654	"M-10250"	"NB-210"	10/6/2016 0:00:00	"LONMUD"	12/30/1899 13:23:00	"Mysid"	0	"AB"	1	35.00	1.00	11/17/2016 0:00:00	
1655	"M-10251"	"NB-220"	10/6/2016 0:00:00	"LONMUD"	12/30/1899 13:40:00	"Mysid"	0	"AB"	2	35.00	2.00	11/17/2016 0:00:00	
1656	"M-10252"	"SB-LSB1"	11/5/2016 0:00:00	"YELGOB"	12/30/1899 12:25:00	"Mysid"	0	"ZB"	2	35.00	2.00	11/14/2016 0:00:00	
1657	"M-10254"	"SB-COY2"	11/5/2016 0:00:00	"BAYPIP"	12/30/1899 13:53:00	"Mysid"	0	"AB"	1	35.00	1.00	11/18/2016 0:00:00	
1657	"M-10254"	"SB-COY2"	11/5/2016 0:00:00	"LONMUD"	12/30/1899 13:53:00	"Mysid"	0	"AB"	6	35.00	6.00	11/18/2016 0:00:00	
1657	"M-10254"	"SB-COY2"	11/5/2016 0:00:00	"YELGOB"	12/30/1899 13:53:00	"Mysid"	0	"AB"	2	35.00	2.00	11/18/2016 0:00:00	
1658	"M-10253"	"SB-A21.4"	11/5/2016 0:00:00	"ARRGOB"	12/30/1899 14:19:00	"Mysid"	0	"AB"	5	35.00	5.00	11/18/2016 0:00:00	
1658	"M-10253"	"SB-A21.4"	11/5/2016 0:00:00	"BAYPIP"	12/30/1899 14:19:00	"Mysid"	0	"AB"	2	35.00	2.00	11/18/2016 0:00:00	
1658	"M-10253"	"SB-A21.4"	11/5/2016 0:00:00	"LONMUD"	12/30/1899 14:19:00	"Mysid"	0	"AB"	10	35.00	10.00	11/18/2016 0:00:00	
1658	"M-10253"	"SB-A21.4"	11/5/2016 0:00:00	"SHIPER"	12/30/1899 14:19:00	"Mysid"	0	"Field"	1	35.00	1.00	11/5/2016 0:00:00	
1658	"M-10253"	"SB-A21.4"	11/5/2016 0:00:00	"YELGOB"	12/30/1899 14:19:00	"Mysid"	0	"AB"	1	35.00	1.00	11/18/2016 0:00:00	
1659	"M-10255"	"SB-ALV3"	11/5/2016 0:00:00	"NO CATCH"	12/30/1899 15:37:00	"Mysid"	0		0	35.00	0.00		
1660	"M-10256"	"SB-COY1"	11/6/2016 0:00:00	"NO CATCH"	12/30/1899 11:52:00	"Mysid"	0		0	35.00	0.00		
1661	"M-10259"	"SB-ART3"	11/6/2016 0:00:00	"YELGOB"	12/30/1899 12:14:00	"Mysid"	0	"AB"	1	35.00	1.00	11/18/2016 0:00:00	
1662	"M-10257"	"SB-UCOY 2"	11/6/2016 0:00:00	"ARRGOB"	12/30/1899 12:35:00	"Mysid"	0	"AB"	1	35.00	1.00	11/18/2016 0:00:00	
1662	"M-10257"	"SB-UCOY 2"	11/6/2016 0:00:00	"BAYPIP"	12/30/1899 12:35:00	"Mysid"	0	"AB"	2	35.00	2.00	11/18/2016 0:00:00	
1662	"M-10257"	"SB-UCOY 2"	11/6/2016 0:00:00	"LONMUD"	12/30/1899 12:35:00	"Mysid"	0	"AB"	1	35.00	1.00	11/18/2016 0:00:00	
1663	"M-10258"	"SB-A19.4"	11/6/2016 0:00:00	"LONMUD"	12/30/1899 15:02:00	"Mysid"	0	"AB"	3	35.00	3.00	11/18/2016 0:00:00	
1663	"M-10258"	"SB-A19.4"	11/6/2016 0:00:00	"THRSTI"	12/30/1899 15:02:00	"Mysid"	0	"Field"	1	35.00	1.00	11/6/2016 0:00:00	
1664	"M-10260"	"NB-341"	11/7/2016 0:00:00	"NO CATCH"	12/30/1899 10:49:00	"Mysid"	0		0	35.00	0.00		
1665	"M-10261"	"NB-361"	11/7/2016 0:00:00	"NO CATCH"	12/30/1899 11:14:00	"Mysid"	0		0	35.00	0.00		
1666	"M-10262"	"NB-270"	11/7/2016 0:00:00	"ARRGOB"	12/30/1899 11:45:00	"Mysid"	0	"AB"	1	35.00	1.00	11/18/2016 0:00:00	
1666	"M-10262"	"NB-270"	11/7/2016 0:00:00	"LONMUD"	12/30/1899 11:45:00	"Mysid"	0	"AB"	1	35.00	1.00	11/18/2016 0:00:00	
1667	"M-10263"	"NB-250"	11/7/2016 0:00:00	"NO CATCH"	12/30/1899 12:13:00	"Mysid"	0		0	35.00	0.00		
1668	"M-10264"	"NB-870"	11/8/2016 0:00:00	"NO CATCH"	12/30/1899 10:00:00	"Mysid"	0		0	35.00	0.00		
1669	"M-10265"	"NB-870"	11/8/2016 0:00:00	"NO CATCH"	12/30/1899 10:15:00	"Mysid"	0		0	35.00	0.00		
1670	"M-10266"	"NB-780"	11/8/2016 0:00:00	"LONMUD"	12/30/1899 12:10:00	"Mysid"	0	"AB"	9	35.00	9.00	11/17/2016 0:00:00	
1671	"M-10267"	"NB-770"	11/8/2016 0:00:00	"LONMUD"	12/30/1899 12:24:00	"Mysid"	0	"AB"	3	35.00	3.00	11/17/2016 0:00:00	
1671	"M-10267"	"NB-770"	11/8/2016 0:00:00	"YELGOB"	12/30/1899 12:24:00	"Mysid"	0	"AB"	2	35.00	2.00	11/17/2016 0:00:00	
1672	"M-10268"	"NB-660"	11/9/2016 0:00:00	"YELGOB"	12/30/1899 11:59:00	"Mysid"	0	"AB"	12	35.00	12.00	11/17/2016 0:00:00	
1673	"M-10269"	"NB-660"	11/9/2016 0:00:00	"ARRGOB"	12/30/1899 12:14:00	"Mysid"	0	"CVG"	1	35.00	1.00	11/23/2016 0:00:00	
1674	"M-10270"	"NB-600"	11/9/2016 0:00:00	"NO CATCH"	12/30/1899 12:40:00	"Mysid"	0		0	35.00	0.00		
1675	"M-10271"	"NB-590"	11/9/2016 0:00:00	"NO CATCH"	12/30/1899 12:52:00	"Mysid"	0		0	35.00	0.00		
1676	"M-10272"	"Unknown"	11/10/2016 0:00:00	"NO CATCH"	12/30/1899 10:08:00	"Mysid"	0		0	35.00	0.00		
1677	"M-10273"	"Unknown"	11/10/2016 0:00:00	"NO CATCH"	12/30/1899 10:24:00	"Mysid"	0		0	35.00	0.00		
1678	"M-10274"	"NB-1182"	11/10/2016 0:00:00	"LONMUD"	12/30/1899 11:02:00	"Mysid"	0	"AB"	1	35.00	1.00	11/18/2016 0:00:00	
1679	"M-10275"	"NB-1182"	11/10/2016 0:00:00	"ARRGOB"	12/30/1899 11:19:00	"Mysid"	0	"AB"	20	35.00	20.00	11/18/2016 0:00:00	
1679	"M-10275"	"NB-1182"	11/10/2016 0:00:00	"LONMUD"	12/30/1899 11:19:00	"Mysid"	0	"AB"	1	35.00	1.00	11/18/2016 0:00:00	
1680	"20mm-507"	"NB-341"	3/2/2016 0:00:00	"NO CATCH"	12/30/1899 7:15:00	"20mm"	0	"ZB"	0	35.00	0.00	5/31/2016 0:00:00	
1682	"M-10277"	"SB-A21.4"	12/3/2016 0:00:00	"BAYPIP"	12/30/1899 13:15:00	"Mysid"	0	"Field"	1	35.00	1.00	12/3/2016 0:00:00	
1685	"M-10281"	"SB-COY1"	12/4/2016 0:00:00	"LONMUD"	12/30/1899 12:16:00	"Mysid"	0	"AB"	4	35.00	4.00	2/2/2017 0:00:00	
1685	"M-10281"	"SB-COY1"	12/4/2016 0:00:00	"YELGOB"	12/30/1899 12:16:00	"Mysid"	0	"AB"	19	35.00	19.00	2/2/2017 0:00:00	
1686	"M-10280"	"SB-ART3"	12/4/2016 0:00:00	"LONMUD"	12/30/1899 12:40:00	"Mysid"	0	"AB"	2	35.00	2.00	2/2/2017 0:00:00	
1686	"M-10280"	"SB-ART3"	12/4/2016 0:00:00	"PRISCU"	12/30/1899 12:40:00	"Mysid"	0	"AB"	1	35.00	1.00	2/2/2017 0:00:00	
1686	"M-10280"	"SB-ART3"	12/4/2016 0:00:00	"YELGOB"	12/30/1899 12:40:00	"Mysid"	0	"AB"	15	35.00	15.00	2/2/2017 0:00:00	
1687	"M-10283"	"SB-UCOY 1"	12/4/2016 0:00:00	"LONMUD"	12/30/1899 13:00:00	"Mysid"	0	"AB"	4	35.00	4.00	2/2/2017 0:00:00	
1687	"M-10283"	"SB-UCOY 1"	12/4/2016 0:00:00	"YELGOB"	12/30/1899 13:00:00	"Mysid"	0	"AB"	4	35.00	4.00	2/2/2017 0:00:00	
1688	"M-10282"	"SB-A19.4"	12/4/2016 0:00:00	"LONMUD"	12/30/1899 13:22:00	"Mysid"	0	"ab"	3	35.00	3.00	2/2/2017 0:00:00	
1688	"M-10282"	"SB-A19.4"	12/4/2016 0:00:00	"THRSTI"	12/30/1899 13:22:00	"Mysid"	0	"ab"	1	35.00	1.00	2/2/2017 0:00:00	
1688	"M-10282"	"SB-A19.4"	12/4/2016 0:00:00	"YELGOB"	12/30/1899 13:22:00	"Mysid"	0	"ab"	11	35.00	11.00	2/2/2017 0:00:00	
1690	"M-10285"	"NB-1120"	12/6/2016 0:00:00	"NO CATCH"	12/30/1899 8:49:00	"Mysid"	0		0	35.00	0.00		
1701	"M-10296"	"NB-540"	12/9/2016 0:00:00	"YELGOB"	12/30/1899 8:37:00	"Mysid"	0	"ZB"	5	35.00	5.00	12/14/2016 0:00:00	
1704	"M-10008"	"SB-ALV1"	11/14/2015 0:00:00	"ARRGOB"	12/30/1899 8:35:00	"Mysid"	0	"ABA"	1	35.00	1.00	1/10/2017 0:00:00	
1705	"M-10011"	"SB-ALV3"	11/14/2015 0:00:00	"LONMUD"	12/30/1899 10:43:00	"Mysid"	0	"ABA"	4	35.00	4.00	1/10/2017 0:00:00	
1705	"M-10011"	"SB-ALV3"	11/14/2015 0:00:00	"YELGOB"	12/30/1899 10:43:00	"Mysid"	0	"ABA"	30	35.00	30.00	1/10/2017 0:00:00	
1706	"M-10015"	"SB-A21.1"	11/14/2015 0:00:00	"NO CATCH"	12/30/1899 13:01:00	"Mysid"	0		0	35.00	0.00		
