ID	OldRecord.	Survey	Method	TideText	TideHeight	Polygon/Station	Date	Time	Replicate	Rep/Month	BegSurfTemp	BegBotTemp	EndSurfTemp	EndBotTemp	BegSurfSalin	BegBotSalin	EndSurfSalin	EndBotSalin	BegSurfCond	BegBotCond	EndSurfCond	EndBotCond	BegSecchi	EndSecchi	BegSurfDO(mg/L)	BegBotDO(mg/L)	EndSurfDO(mg/L)	EndBotDO(mg/L)	BegSurfDO%	BegBotDO%	EndSurfDO%	EndBotDO%	BegNTU	EndNTU	BegPH	EndPH	Depth	TowDuration	TowDistance	Flowmeter Start	Flowmeter Stop	Comments	DataEntry	FlowMeterDifference	SampledVolume	AMESHA	AMPHIPOD	AMPHPD	ARRGOB	ASIMUS	BARSUR	BATRAY	BAYGOB	BAYPIP	BLUEGI	BONSCU	BROROC	BROSMO	CALHAL	CALLIA	CALTON	CANTEN	CGRACI	CHAGOB	CHEGOB	CHISAL	CJORDA	CMAENA	CMAGIS	CORBIC	CORBUL	CPRODU	CRANFR	CRANNC	CRANNM	CRANSP	DECORC	DIATUR	DWAPER	ENGSOL	EXOPAL	HEMIGR	HEPTSTI	HETERO	HOREGO	IOBSOL	ISOPOD	JACKSM	JELLYF	LAMSPP	LEOSHA	LONMUD	LONSME	LSTYLI	MACOMA	MCALIF	MISSIL	MSENHO	MUSBLE	MUSCUL	MUSSEN	MYSID	MYSIDR	MYTILS	NO CATCH	NORANC	NUDIBR	OLURID	PACHER	PACLAM	PACMAC	PACSAN	PACSSC	PALAEM	PHILIN	PILEWR	PILPER	PLAMID	POLYCH	PPRODU	PRISCU	RAIKIL	RHARRI	RIDGEM	RUBSEA	SACSUC	SADGUN	SANSOL	SANSPP	SHIGOB	SHIPER	SHOGOB	SHOGUI	SHOSNA	SNAILS	SPESAN	SPLITT	SPONGE	STAFLO	STRBAS	STRMUL	TAPJAP	THRSHA	THRSTI	TOPSME	TULPER	TUNICA	UCINER	UNID Clam	UNID CRAB	UNID GOBY	UNID LARVAL	UNID NUD	WALSUR	WESMOS	WHICRO	WHISEA	WHISTU	YELGOB	YELSEE
1534		8	20mm	Ebbing		NB-1117	6/9/2016	12/30/1899 9:06:00		1	18	17.93	17.82	17.85	22.2	NA	23.3	NA	29052	31729	30072	30457	53	16	NA	8.82	8.61	8.74	NA	104.7	101.4	103.1	68.3	286	7.85	7.79	5.5	10											NA			NA		NA					1		NA				NA																							1				NA	NA				NA								NA	3			1			NA	NA					NA			8	NA				NA				NA	NA	NA					NA		NA	4				NA	NA									NA		NA			6	
1535		8	20mm	Flooding		NB-1133	6/9/2016	12/30/1899 9:29:00		1	17.79	17.8	17.75	17.73	23.4	NA	23.4	NA	30408	30614	30946	30543	12	18	8.91	8.69	9.57	8.72	104.9	102.4	112.8	102.7	381	247	7.78	7.81	13.1	10											NA			NA		NA					NA		NA				NA																							NA				5	NA				NA								NA	9			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			4	
1536		8	20mm	Flooding		NB-1131	6/9/2016	12/30/1899 9:56:00		1	17.93	17.93	17.75	17.76	23.4	NA	22.7	NA	30313	30581	29688	29537	22	22	9.14	8.87	NA	NA	107.9	104.9	NA	NA	220	113	7.82	7.8	8.9	10											NA			NA		NA					NA		NA				NA																							NA				1	NA				NA								NA	16			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
1537		8	20mm	Flooding		NB-1146	6/9/2016	12/30/1899 10:34:00		1	17.71	17.67	17.75	17.72	22.6	NA	23.6	NA	29370	29338	29303	29594	33	33	NA	8.76	8.76	8.85	NA	102.5	102.6	103.8	78.8	81.5	7.79	7.77	10.1	10											NA			NA		NA					NA		1				NA																							2				NA	NA				NA								NA	21			NA			1	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			15	
1538		8	20mm	Flooding		NB-1182	6/9/2016	12/30/1899 11:00:00		1	18.21	18.19	17.66	17.65	25	NA	24.4	NA	32377	32674	31504	31191	38	41	NA	NA	9.08	8.79	NA	NA	107.1	103.6	83.4	59.1	7.84	7.8	5.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	66			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									1		NA			30	
1539		8	20mm	Flooding		NB-1183	6/9/2016	12/30/1899 11:23:00		1	17.55	17.54	17.74	17.72	24.1	NA	24	NA	31765	30961	31237	30828	46	48	9.09	8.9	9.03	8.94	107.1	104.6	106.7	105.3	49	38.6	7.8	7.81	7.2	10											NA			NA		NA					NA		NA				NA																							1				NA	NA				NA								NA	180			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			39	
1540		8	20mm	Flooding		NB-1185	6/9/2016	12/30/1899 11:45:00		1	17.67	17.65	17.7	17.75	23.6	NA	23.5	NA	30659	30562	30384	30357	53	55	9.13	8.9	NA	8.93	107.4	104.6	NA	105.1	33.1	36	7.81	7.82	6.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	7			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			23	
1541		8	20mm	Flooding		NB-1169	6/9/2016	12/30/1899 12:10:00		1	18	17.89	18.07	18	22.8	NA	22.2	NA	29440	29866	28848	28462	66	44	9.23	8.86	9.11	8.86	108.7	104.3	107.3	104	41	52.4	7.79	7.8	6.8	10											NA			NA		NA					NA		NA				NA																							NA				2	NA				NA								NA	20			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1542		8	20mm	Flooding		NB-1153	6/9/2016	12/30/1899 12:27:00		1	18.36	18.09	18.23	18.08	20.9	NA	20.4	NA	28015	27777	26651	27539	64	54	9.06	8.86	NA	8.73	106.9	103.9	NA	102.3	34.1	41	7.79	7.79	8.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	1			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1543		8	20mm	Ebbing		NB-1060	6/10/2016	12/30/1899 7:41:00		1	20.1	19.6	20.1	19.8	22.2	20.8	22.2	23.1	31865	29765	23800	32930	54	64	8.87	8.9	10.16	8.66	109.4	102.2	111	60	58.1	35.2	8.15	8.06	14.1	1130											NA			NA		NA					NA		1				NA																							6				NA	NA				NA								NA	21			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			95	
1544		8	20mm	Ebbing		NB-1076	6/10/2016	12/30/1899 8:07:00		1	19.9	19.8	19.4	19.4	22.9	23	23.4	23.4	32683	32765	32940	32965	39	65	9.05	8.85	9.15	9.16	113.5	11.3	113.3	114	83.2	55.3	8.09	8.11	5.4	10											NA			NA		NA					NA		NA				NA																							1				NA	NA				NA								NA	57			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			92	
1545		8	20mm	Ebbing		NB-1108	6/10/2016	12/30/1899 8:36:00		1	19.3	19.3	19.2	19.2	23.9	23.9	24.2	24.2	33530	33500	33875	33677	32	46	9.4	9.14	9	6.5	114	114	110	78	53.8	50.9	8.05	8.05	6.3	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	59			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			33	
1546		8	20mm	Ebbing		NB-1141	6/10/2016	12/30/1899 9:08:00		1	19.1	19.1	19.2	19.2	24.5	24.5	24.3	24.3	34128	34120	33900	33880	42	46	9.05	9.05	9.35	9.17	112.8	113	115	114	37.2	28.5	8.05	8.07	6.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	13			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1547		8	20mm	Ebbing		NB-1174	6/10/2016	12/30/1899 9:38:00		1	19.6	19.6	20	19.8	23.2	23.2	22.7	22.7	32825	32812	32440	32445	37	33	9.01	9.26	8.79	8.6	112.2	113.4	110	108	72.1	106	8.03	8.02	6	10											NA			NA		1					NA		NA				NA																							1				NA	NA				NA								NA	81			1			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			75	
1552		8	20mm	Low		NB-1195	6/10/2016	12/30/1899 12:04:00		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	52	NA	NA	NA	NA	NA	NA	NA	NA	19.8	21.7	7.97	8	4.7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	113			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			4	
1555		9	Mysid	Ebbing		NB-670	6/22/2016	12/30/1899 6:59:00		1	22.8	22.8	23.13	23.15	24.72	24.75	24.69	22.98	38811	38856	38783	36350	14	10	6.77	6.58	6.53	6.53	90.6	88.1	88	87.2	282	186	7.82	7.72	6.6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			2			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1566		6	Mysid	Flooding		NB-180	6/24/2016	12/30/1899 12:31:00		1	23.6	23.3	23.6	23.1	11.3	11.5	11.5	11.7	18509	18652	18838	18868	65	65	8.05	7.62	8.21	7.62	100.5	94.5	103.9	94	14.2	14.3	7.63	7.71	16.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			9	
1567		7	Mysid	Low		NB-670	7/18/2016	12/30/1899 7:42:00		1	19.5	19.5	18.8	19.7	26.6	26.6	26.7	26.7	37109	37080	37345	37372	32	29	7.29	7.19	7.12	7.02	92.5	91.2	90.5	89.1	122	89.8	7.85	7.8	7.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	1				NA	NA									NA		NA			NA	
1569		7	Mysid	Flooding		NB-590	7/18/2016	12/30/1899 11:38:00		1	26.7	20.8	20.8	20.7	25.4	25.4	25.5	25.6	36504	36536	36813	36667	10	15	6.61	6.35	6.84	6.56	86	86	88.6	84.2	310	263	7.63	7.47	10	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				1	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1572		7	Mysid	Flooding		NB-361	7/19/2016	12/30/1899 10:10:00		2	19.5	19.5	19.6	1.6	20.2	20.2	20.2	20.2	28835	28848	28992	28998	34	38	8.6	8.05	7.95	8.11	100.3	96.5	98.4	99	59.3	38.9	7.77	7.68	13	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1573		7	Mysid	Flooding		NB-210	7/19/2016	12/30/1899 15:15:00		1	21.5	20.9	21.7	20.6	19.4	19.6	19.9	20.2	29138	28983	29885	29540	51	63	7.52	7.22	8.07	7.35	94.8	89.5	21.7	91.5	18.1	20.7	7.68	7.59	12	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				55	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1577		7	Mysid	Flooding	2.9	NB-1120	7/20/2016	12/30/1899 12:32:00		1	20.5	20.4	20.3	20.4	18.4	19	18.1	17.4	27022	27907	26942	25746	61	NA	9.27	9.28	9.63	9.33	114.5	114.7	114.4	114.1	23.6	NA	7.6	NA	20.5	14											NA			NA		NA					NA		NA				NA																							7				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			19	
1578		7	Mysid	Ebbing	1	NB-730	7/21/2016	12/30/1899 7:49:00		1	22.2	22	22.3	NA	23.5	23.3	23.3	NA	35099	35090	34821	NA	51	48	6.32	6.41	6.83	NA	82.5	83.6	89.3	NA	31.5	28.5	7.71	7.74	6.1	10											1			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1			NA	NA					NA			NA	NA				NA				NA	NA	204					NA		NA	NA				NA	NA									NA		NA			1	
1598		8	Mysid	High		NB-530	8/9/2016	12/30/1899 8:30:00		1	20.04	NA	20.48	NA	27.68	NA	28.2	NA	42934	NA	43666	NA	58	NA	4.39	NA	4.59	NA	56.9	NA	60.1	NA	35.7	NA	7.35	NA	6.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1599			Mysid	High		NB-530	8/9/2016	12/30/1899 8:50:00		2	20.48	NA	19.85	NA	28.2	NA	28.14	NA	43666	NA	43577	NA	55	64	4.59	NA	2.5	NA	60.1	NA	32.4	NA	30.5	22.7	7.33	7.27	6	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1600			Mysid	Ebbing		NB-670	8/9/2016	12/30/1899 10:29:00		1	19.53	NA	19.49	NA	25.27	NA	25.38	NA	39550	NA	39694	NA	15	16	7.18	NA	6.93	NA	90.8	NA	87.6	NA	238	191	7.61	7.59	9.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				1	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1602			Mysid	Flooding		NB-273	8/10/2016	12/30/1899 7:36:00		1	18.38	NA	18.25	NA	20.67	NA	20.72	NA	32949	NA	33024	NA	47	48	7.22	NA	7.23	NA	86.9	NA	86.8	NA	34.3	20.4	7.49	7.47	6	10											2			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1603			Mysid	Flooding		NB-271	8/10/2016	12/30/1899 7:46:00		1	18.38	NA	18.21	NA	20.67	NA	20.24	NA	32949	NA	32332	NA	48	52	7.22	NA	7.84	NA	86.9	NA	93.8	NA	20.4	21	7.47	7.5	7.5	10											5			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1604			Mysid	Ebbing		NB-170	8/10/2016	12/30/1899 11:32:00		1	21.01	20.7	21.1	20.94	17.92	18.27	17.89	18.01	28960	29478	28923	29101	100	94	7.71	6.9	NA	6.76	96.1	85.6	NA	84.2	10.8	16	7.55	7.51	13.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1605			Mysid	Ebbing		NB-160	8/10/2016	12/30/1899 11:48:00		1	21.1	20.94	21.31	20.99	17.89	18.01	17.55	17.93	28923	29101	28425	28981	94	106	NA	6.76	8.04	7.37	NA	84.2	100.6	91.8	16	11.4	7.51	7.57	17.1	2											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1606			Mysid	Flooding	3.6	NB-1114	8/11/2016	12/30/1899 7:49:00		1	17.27	NA	NA	NA	23.95	NA	NA	NA	37662	NA	NA	NA	14	73	8.05	NA	NA	NA	96.8	NA	NA	NA	311	112	7.58	7.58	8.9	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	2			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			4	
1608			Mysid	Ebbing	2.8	NB-1185	8/11/2016	12/30/1899 13:10:00		1	17.8	NA	NA	NA	20.1	NA	NA	NA	32126	NA	NA	NA	85	101	8.57	NA	NA	NA	101.6	NA	NA	NA	21.8	16.1	7.65	7.65	7.4	10											1			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			1			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1609			Mysid	Ebbing	2.7	NB-1185	8/11/2016	12/30/1899 13:25:00		2	17.97	NA	NA	NA	19.55	NA	NA	NA	31333	NA	NA	NA	101	83	8.79	NA	NA	NA	104.4	NA	NA	NA	16.1	11.6	7.65	7.64	8.7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1611			Mysid	Flooding		NB-720	8/12/2016	12/30/1899 7:41:00		1	22.1	NA	22.3	NA	27.7	NA	27.8	NA	40535	NA	40876	NA	63	53	5.5	NA	6.33	NA	74.2	NA	84.4	NA	45.4	42.1	7.42	7.4	NA	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			32	
1622			Mysid	High	4.7	NB-720	9/7/2016	12/30/1899 7:20:00		1	21.5	NA	21.6	NA	31.1	NA	31.2	NA	44600	NA	44685	NA	68	62	5.1	NA	5.15	NA	71.5	NA	70.8	NA	18.1	15.3	7.62	7.59	12	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			1	
1623			Mysid	High	4.7	NB-710	9/7/2016	12/30/1899 7:35:00		1	21	NA	21.1	NA	31.2	NA	30.7	NA	44685	NA	43553	NA	62	74	5.15	NA	4.88	NA	70.8	NA	66.2	NA	15.3	14.1	7.59	7.55	7.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	1			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			44	
1625			Mysid	Flooding		NB-760	9/7/2016	12/30/1899 13:02:00		1	21.8	NA	23	NA	31.9	NA	31.6	NA	45811	NA	45361	NA	86	58	6.44	NA	5.4	NA	87.9	NA	73.1	NA	11.9	12.3	7.57	7.56	12.4	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1636			Mysid	Ebbing		NB-1183	9/23/2016	12/30/1899 11:13:00		1	18.79	18.57	18.77	18.67	24.93	25.22	24.83	24.92	39057	39462	38918	39041	108	98	7.64	7.54	7.67	7.6	95.2	93.7	95.4	94.4	NA	NA	7.68	7.72	9.6	10											11			NA		NA					NA		NA				3																							NA				NA	NA				NA								NA	1			5			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
1637			Mysid	Ebbing		NB-1184	9/23/2016	12/30/1899 11:26:00		1	18.77	18.67	18.75	18.7	24.83	24.92	24.83	24.88	38918	39041	38913	38987	98	104	7.67	7.6	7.62	7.56	95.4	94.4	94.7	93.9	NA	NA	7.72	7.74	9.6	10											2			NA		NA					NA		NA				1																							NA				NA	NA				NA								NA	NA			3			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1639			Mysid	Ebbing	2.1	NB-580	10/3/2016	12/30/1899 8:40:00		1	16.83	16.85	16.72	NA	25.74	25.77	26.19	NA	40214	40246	40848	NA	28	NA	7.31	6.67	7.57	NA	88.1	80.4	91.2	NA	63	NA	7.6	NA	5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1641			Mysid	Flooding	2.4	NB-650	10/3/2016	12/30/1899 11:25:00		2	16.11	NA	NA	NA	26.45	NA	NA	NA	41210	NA	NA	NA	32	NA	6.81	NA	NA	NA	81	NA	NA	NA	48.6	NA	7.62	NA	11	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1642			Mysid	Low		NB-1060	10/5/2016	12/30/1899 9:51:00		1	15.84	15.84	16.54	16	25.79	25.79	25.13	25.66	40288	40288	39334	40108	32	54	7.55	7.38	7.78	7.42	89.6	87.3	92.8	87.9	33.4	16	7.57	7.63	11.8	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
1643			Mysid	Low		NB-1076	10/5/2016	12/30/1899 10:07:00		1	16.54	16	16.81	16.8	25.16	25.66	24.83	24.82	39334	40108	38922	38919	54	66	7.78	7.42	7.79	7.7	92.8	87.9	93.6	92.1	16	15.8	7.63	7.63	11.2	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	2			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			15	
1644			Mysid	Low		NB-1107	10/5/2016	12/30/1899 10:36:00		1	17.01	NA	17	NA	25.37	NA	25.41	NA	39685	NA	39735	NA	55	68	7.84	NA	7.87	NA	94.6	NA	95.1	NA	12	13.5	7.67	7.65	4.8	10											1			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	13			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1645			Mysid	Flooding		NB-1091	10/5/2016	12/30/1899 10:53:00		1	17	NA	17.02	NA	25.41	NA	25.25	NA	39735	NA	39516	NA	68	NA	7.87	NA	7.96	NA	95.1	NA	96	NA	13.5	12.6	7.65	7.62	4.9	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	7			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			3	
1654			Mysid	Flooding	3.8	NB-210	10/6/2016	12/30/1899 13:23:00		1	18.6	18.07	18.64	18.23	20.43	20.43	20.6	20.59	32619	32634	32859	32833	81	NA	6.22	5.68	6.51	5.95	76.1	67.9	79.7	71.7	5	4.8	7.53	7.51	20	10											NA			NA		NA					NA		NA				NA																							NA				1	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1655			Mysid	Flooding	4	NB-220	10/6/2016	12/30/1899 13:40:00		1	18.64	18.23	18.48	18.1	20.6	20.59	20.73	20.74	32859	32833	33030	33053	81	NA	6.51	5.95	6.3	6.17	79.7	71.7	77	74.1	5	5.8	7.53	7	19.5	10											NA			NA		NA					NA		NA				NA																							NA				2	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1664			Mysid	Ebbing		NB-341	11/7/2016	12/30/1899 10:49:00		1	17.14	17.11	NA	17.25	18.14	18.16	NA	18.18	29262	29294	NA	29312	65	70	7.68	7.45	NA	7.6	88.9	86.2	NA	88.1	13.1	12.2	7.6	7.61	15.9	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1665			Mysid	Ebbing		NB-361	11/7/2016	12/30/1899 11:14:00		1	17.05	17.06	NA	17.17	17.71	17.72	NA	17.64	28621	28642	NA	28529	64	62	8.44	7.71	NA	7.6	97.3	88.9	NA	87.8	15.9	13.6	7.63	7.6	15.7	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1666			Mysid	Ebbing		NB-270	11/7/2016	12/30/1899 11:45:00		1	17.26	17.19	17.21	17.16	17.98	18.02	17.81	17.89	29025	29078	28779	28888	81	85	7.55	7.27	7.73	7.03	87.5	84.1	89.4	81.3	9.2	8.4	7.63	7.59	28.5	10											1			NA		NA					NA		NA				NA																							NA				1	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1667			Mysid	Ebbing		NB-250	11/7/2016	12/30/1899 12:13:00		1	17.32	17.35	17.42	17.2	15.94	17.15	15.3	16.96	25997	27793	25049	27523	99	92	7.45	7.1	NA	6.95	85.4	82	NA	80	6.3	5.9	7.52	7.54	15	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1668			Mysid	Ebbing		NB-870	11/8/2016	12/30/1899 10:00:00		1	16.31	16.21	16.48	16.41	23.06	23.07	23.03	23.03	36407	36426	36360	36367	NA	66	6.87	6.15	NA	6.01	80.6	72	NA	70.6	16.3	32.8	7.62	NA	14.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1669			Mysid	Ebbing		NB-870	11/8/2016	12/30/1899 10:15:00		1	16.48	16.41	16.83	16.47	23.03	23.03	22.74	22.91	36360	36367	35941	36195	66	NA	NA	6.01	6.18	5.82	NA	70.6	73.1	68.4	19.5	15.2	7.62	7.63	15.1	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								0	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1670			Mysid	Ebbing		NB-780	11/8/2016	12/30/1899 12:10:00		1	17.02	16.74	17.18	16.85	17.18	17.6	16.97	17.11	27838	28459	27536	27735	88	NA	5.87	5.24	5.96	5.35	67.4	60	68.6	61.2	7.4	7.1	7.66	7.62	10	10											NA			NA		NA					NA		NA				NA																							NA				9	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
1671			Mysid	Ebbing		NB-770	11/8/2016	12/30/1899 12:24:00		1	17.18	16.85	17.16	16.74	16.97	17.11	16.39	16.91	27536	27735	26665	27447	NA	NA	5.96	5.35	NA	5.35	68.6	61.2	NA	61	7.1	9.9	7.62	7.7	11.9	10											NA			NA		NA					NA		NA				NA																							NA				3	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			2	
1672			Mysid	Ebbing		NB-660	11/9/2016	12/30/1899 11:59:00		1	15.56	15.57	15.49	NA	22.67	22.65	22.36	NA	35857	35818	35409	NA	22	19	NA	7.56	7.56	NA	NA	87.2	86.8	NA	191.4	155.3	7	7.76	9.5	10											NA			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			12	
1673			Mysid	Ebbing	2.5	NB-660	11/9/2016	12/30/1899 12:14:00		2	15.49	NA	15.6	NA	22.36	NA	21.77	NA	35409	NA	34558	NA	19	19	7.56	NA	7.41	NA	86.8	NA	85	NA	185.3	172.6	7.76	7.77	8.5	10											1			NA		NA					NA		NA				NA																							NA				NA	NA				NA								NA	NA			NA			NA	NA					NA			NA	NA				NA				NA	NA	NA					NA		NA	NA				NA	NA									NA		NA			NA	
